dataset,matcher,precision,recall,f1-measure
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/iasted.owl,jiangConrath_matcher,0.5,0.5,0.6666666666666666
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/iasted.owl,jaccardStemmed_matcher,0.6666666666666666,0.6666666666666666,0.8
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/iasted.owl,ngramDistance_matcher,0.6666666666666666,0.6666666666666666,0.8
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/iasted.owl,prefix_matcher,0.15384615384615385,0.15384615384615385,0.2666666666666667
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/iasted.owl,levenshteinDistance_matcher,0.6666666666666666,0.6666666666666666,0.8
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/iasted.owl,smoaDistance_matcher,0.5,0.5,0.6666666666666666
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/iasted.owl,level2_jaro,0.14814814814814814,0.14814814814814814,0.25806451612903225
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/iasted.owl,soft_tfidf_jaro,0.6666666666666666,0.6666666666666666,0.8
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/iasted.owl,hammingDistance_matcher,0.6666666666666666,0.6666666666666666,0.8
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/iasted.owl,jaroMeasure_matcher,0.5714285714285714,0.5714285714285714,0.7272727272727273
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/iasted.owl,simple_tfidf,0.6666666666666666,0.6666666666666666,0.8
cmt-iasted,metaMatcher,0.5714285714285714,0.5714285714285714,0.7272727272727273
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/sigkdd.owl,equalDistance_matcher,0.6666666666666666,0.6666666666666666,0.5714285714285715
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/sigkdd.owl,needlemanWunsch2Distance_matcher,0.6666666666666666,0.6666666666666666,0.5714285714285715
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/sigkdd.owl,jiang_conrath_new,0.6666666666666666,0.6666666666666666,0.5714285714285715
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/sigkdd.owl,new_lin,0.7,0.7,0.6363636363636365
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/sigkdd.owl,subStringDistance_matcher,0.6666666666666666,0.6666666666666666,0.5714285714285715
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/sigkdd.owl,level2_monge_elkan,0.20930232558139536,0.20930232558139536,0.32727272727272727
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/sigkdd.owl,lin_matcher,0.7,0.7,0.6363636363636365
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/sigkdd.owl,jaro_tfidf,0.7272727272727273,0.7272727272727273,0.6956521739130435
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/sigkdd.owl,suffix_matcher,0.42857142857142855,0.42857142857142855,0.4615384615384615
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/sigkdd.owl,level2_jaro_winkler,0.3076923076923077,0.3076923076923077,0.42105263157894735
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/sigkdd.owl,wu_palmer,0.6666666666666666,0.6666666666666666,0.5714285714285715
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/sigkdd.owl,jaroWinklerMeasure_matcher,1.0,1.0,0.0
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/sigkdd.owl,advanced_tfidf,0.0,0.0,0.0
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/sigkdd.owl,mongeElkan_matcher,0.1794871794871795,0.1794871794871795,0.2745098039215686
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/sigkdd.owl,jiangConrath_matcher,0.7,0.7,0.6363636363636365
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/sigkdd.owl,jaccardStemmed_matcher,0.6666666666666666,0.6666666666666666,0.5714285714285715
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/sigkdd.owl,ngramDistance_matcher,0.6666666666666666,0.6666666666666666,0.5714285714285715
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/sigkdd.owl,prefix_matcher,0.3333333333333333,0.3333333333333333,0.4242424242424242
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/sigkdd.owl,levenshteinDistance_matcher,0.6666666666666666,0.6666666666666666,0.5714285714285715
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/sigkdd.owl,smoaDistance_matcher,0.5333333333333333,0.5333333333333333,0.5925925925925926
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/sigkdd.owl,level2_jaro,0.3076923076923077,0.3076923076923077,0.42105263157894735
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/sigkdd.owl,soft_tfidf_jaro,0.7272727272727273,0.7272727272727273,0.6956521739130435
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/sigkdd.owl,hammingDistance_matcher,0.6666666666666666,0.6666666666666666,0.5714285714285715
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/sigkdd.owl,jaroMeasure_matcher,0.7272727272727273,0.7272727272727273,0.6956521739130435
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/cmt.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/sigkdd.owl,simple_tfidf,0.875,0.875,0.7000000000000001
cmt-sigkdd,metaMatcher,0.7692307692307693,0.7692307692307693,0.8
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/confOf.owl,equalDistance_matcher,0.7777777777777778,0.7777777777777778,0.5833333333333334
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/confOf.owl,needlemanWunsch2Distance_matcher,0.7777777777777778,0.7777777777777778,0.5833333333333334
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/confOf.owl,jiang_conrath_new,0.7777777777777778,0.7777777777777778,0.5833333333333334
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/confOf.owl,new_lin,0.7777777777777778,0.7777777777777778,0.5833333333333334
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/confOf.owl,subStringDistance_matcher,0.7777777777777778,0.7777777777777778,0.5833333333333334
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/confOf.owl,level2_monge_elkan,0.3888888888888889,0.3888888888888889,0.42424242424242425
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/confOf.owl,lin_matcher,0.5833333333333334,0.5833333333333334,0.5185185185185186
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/confOf.owl,jaro_tfidf,0.7,0.7,0.56
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/confOf.owl,suffix_matcher,0.35714285714285715,0.35714285714285715,0.46511627906976744
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/confOf.owl,level2_jaro_winkler,0.5833333333333334,0.5833333333333334,0.5185185185185186
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/confOf.owl,wu_palmer,0.7777777777777778,0.7777777777777778,0.5833333333333334
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/confOf.owl,jaroWinklerMeasure_matcher,1.0,1.0,0.0
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/confOf.owl,advanced_tfidf,0.5,0.5,0.11764705882352941
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/confOf.owl,mongeElkan_matcher,0.21568627450980393,0.21568627450980393,0.3333333333333333
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/confOf.owl,jiangConrath_matcher,0.5,0.5,0.4827586206896552
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/confOf.owl,jaccardStemmed_matcher,0.7777777777777778,0.7777777777777778,0.5833333333333334
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/confOf.owl,ngramDistance_matcher,0.7777777777777778,0.7777777777777778,0.5833333333333334
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/confOf.owl,prefix_matcher,0.2962962962962963,0.2962962962962963,0.38095238095238093
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/confOf.owl,levenshteinDistance_matcher,0.7777777777777778,0.7777777777777778,0.5833333333333334
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/confOf.owl,smoaDistance_matcher,0.75,0.75,0.6666666666666665
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/confOf.owl,level2_jaro,0.5833333333333334,0.5833333333333334,0.5185185185185186
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/confOf.owl,soft_tfidf_jaro,0.7,0.7,0.56
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/confOf.owl,hammingDistance_matcher,0.7777777777777778,0.7777777777777778,0.5833333333333334
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/confOf.owl,jaroMeasure_matcher,0.7,0.7,0.56
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/confOf.owl,simple_tfidf,0.7777777777777778,0.7777777777777778,0.5833333333333334
conference-confOf,metaMatcher,0.5,0.5,0.4827586206896552
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/edas.owl,equalDistance_matcher,0.7777777777777778,0.7777777777777778,0.5384615384615384
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/edas.owl,needlemanWunsch2Distance_matcher,0.7777777777777778,0.7777777777777778,0.5384615384615384
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/edas.owl,jiang_conrath_new,0.7777777777777778,0.7777777777777778,0.5384615384615384
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/edas.owl,new_lin,0.7777777777777778,0.7777777777777778,0.5384615384615384
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/edas.owl,subStringDistance_matcher,0.7777777777777778,0.7777777777777778,0.5384615384615384
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/edas.owl,level2_monge_elkan,0.0673076923076923,0.0673076923076923,0.11570247933884298
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/edas.owl,lin_matcher,0.7,0.7,0.5185185185185185
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/edas.owl,jaro_tfidf,0.6363636363636364,0.6363636363636364,0.5
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/edas.owl,suffix_matcher,0.16071428571428573,0.16071428571428573,0.24657534246575344
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/edas.owl,level2_jaro_winkler,0.09722222222222222,0.09722222222222222,0.15730337078651685
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/edas.owl,wu_palmer,0.7777777777777778,0.7777777777777778,0.5384615384615384
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/edas.owl,jaroWinklerMeasure_matcher,1.0,1.0,0.0
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/edas.owl,advanced_tfidf,0.5,0.5,0.10526315789473684
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/edas.owl,mongeElkan_matcher,0.10309278350515463,0.10309278350515463,0.17543859649122806
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/edas.owl,jiangConrath_matcher,0.7777777777777778,0.7777777777777778,0.5384615384615384
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/edas.owl,jaccardStemmed_matcher,0.7777777777777778,0.7777777777777778,0.5384615384615384
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/edas.owl,ngramDistance_matcher,0.7777777777777778,0.7777777777777778,0.5384615384615384
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/edas.owl,prefix_matcher,0.2,0.2,0.2807017543859649
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/edas.owl,levenshteinDistance_matcher,0.7777777777777778,0.7777777777777778,0.5384615384615384
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/edas.owl,smoaDistance_matcher,0.47368421052631576,0.47368421052631576,0.5
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/edas.owl,level2_jaro,0.10144927536231885,0.10144927536231885,0.16279069767441862
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/edas.owl,soft_tfidf_jaro,0.6363636363636364,0.6363636363636364,0.5
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/edas.owl,hammingDistance_matcher,0.7777777777777778,0.7777777777777778,0.5384615384615384
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/edas.owl,jaroMeasure_matcher,0.7,0.7,0.5185185185185185
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/edas.owl,simple_tfidf,0.7777777777777778,0.7777777777777778,0.5384615384615384
conference-edas,metaMatcher,0.5384615384615384,0.5384615384615384,0.4666666666666667
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/ekaw.owl,equalDistance_matcher,0.6153846153846154,0.6153846153846154,0.4210526315789474
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/ekaw.owl,needlemanWunsch2Distance_matcher,0.6153846153846154,0.6153846153846154,0.4210526315789474
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/ekaw.owl,jiang_conrath_new,0.6666666666666666,0.6666666666666666,0.3529411764705882
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/ekaw.owl,new_lin,0.6666666666666666,0.6666666666666666,0.3529411764705882
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/ekaw.owl,subStringDistance_matcher,0.6153846153846154,0.6153846153846154,0.4210526315789474
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/ekaw.owl,level2_monge_elkan,0.16176470588235295,0.16176470588235295,0.23655913978494625
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/ekaw.owl,lin_matcher,0.5,0.5,0.358974358974359
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/ekaw.owl,jaro_tfidf,0.6,0.6,0.45
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/ekaw.owl,suffix_matcher,0.23404255319148937,0.23404255319148937,0.3055555555555556
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/ekaw.owl,level2_jaro_winkler,0.18333333333333332,0.18333333333333332,0.25882352941176473
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/ekaw.owl,wu_palmer,0.6666666666666666,0.6666666666666666,0.3529411764705882
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/ekaw.owl,jaroWinklerMeasure_matcher,1.0,1.0,0.0
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/ekaw.owl,advanced_tfidf,0.0,0.0,0.0
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/ekaw.owl,mongeElkan_matcher,0.1566265060240964,0.1566265060240964,0.24074074074074076
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/ekaw.owl,jiangConrath_matcher,0.6363636363636364,0.6363636363636364,0.3888888888888889
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/ekaw.owl,jaccardStemmed_matcher,0.6153846153846154,0.6153846153846154,0.4210526315789474
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/ekaw.owl,ngramDistance_matcher,0.6153846153846154,0.6153846153846154,0.4210526315789474
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/ekaw.owl,prefix_matcher,0.2222222222222222,0.2222222222222222,0.2857142857142857
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/ekaw.owl,levenshteinDistance_matcher,0.6153846153846154,0.6153846153846154,0.4210526315789474
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/ekaw.owl,smoaDistance_matcher,0.5555555555555556,0.5555555555555556,0.46511627906976744
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/ekaw.owl,level2_jaro,0.1694915254237288,0.1694915254237288,0.23809523809523808
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/ekaw.owl,soft_tfidf_jaro,0.5714285714285714,0.5714285714285714,0.41025641025641024
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/ekaw.owl,hammingDistance_matcher,0.6153846153846154,0.6153846153846154,0.4210526315789474
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/ekaw.owl,jaroMeasure_matcher,0.5714285714285714,0.5714285714285714,0.41025641025641024
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/ekaw.owl,simple_tfidf,0.6666666666666666,0.6666666666666666,0.3529411764705882
conference-ekaw,metaMatcher,0.5652173913043478,0.5652173913043478,0.5416666666666667
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/iasted.owl,equalDistance_matcher,0.5714285714285714,0.5714285714285714,0.38095238095238093
/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/conference.owl/Users/mueller/Documents/master-thesis/oaMatcherCode/ontos/2014/conference/iasted.owl,needlemanWunsch2Distance_matcher,0.5714285714285714,0.5714285714285714,0.38095238095238093
